sid,memoryid,rankid,bankid,category,permanency
Server_10781,4,,,multiple_single_bit_failures,permanent
Server_10782,6,,,multiple_single_bit_failures,permanent
Server_10784,6,,,multiple_single_bit_failures,permanent
Server_10786,4,,,multiple_single_bit_failures,permanent
Server_10787,4,,,multiple_single_bit_failures,permanent
Server_10789,12,,,multiple_single_bit_failures,permanent
Server_1079,8,,,multiple_single_bit_failures,permanent
Server_10790,16,,,multiple_single_bit_failures,permanent
Server_10791,10,,,multiple_single_bit_failures,permanent
Server_10792,16,,,multiple_single_bit_failures,permanent
Server_10793,8,,,multiple_single_bit_failures,permanent
Server_10794,2,,,multiple_single_bit_failures,permanent
Server_10795,2,,,multiple_single_bit_failures,permanent
Server_10797,22,,,multiple_single_bit_failures,permanent
Server_10798,18,,,multiple_single_bit_failures,permanent
Server_10801,20,,,multiple_single_bit_failures,permanent
Server_10802,12,,,multiple_single_bit_failures,permanent
Server_10804,4,,,multiple_single_bit_failures,permanent
Server_10806,16,,,multiple_single_bit_failures,permanent
Server_10808,22,,,multiple_single_bit_failures,permanent
Server_10809,22,,,multiple_single_bit_failures,permanent
Server_1081,8,,,multiple_single_bit_failures,permanent
Server_10810,22,,,multiple_single_bit_failures,permanent
Server_10812,18,,,multiple_single_bit_failures,permanent
Server_10814,18,,,multiple_single_bit_failures,permanent
Server_10815,22,,,multiple_single_bit_failures,permanent
Server_10817,10,,,multiple_single_bit_failures,permanent
Server_10819,16,,,multiple_single_bit_failures,permanent
Server_10821,0,,,multiple_single_bit_failures,permanent
Server_10822,6,,,multiple_single_bit_failures,permanent
Server_10823,6,,,multiple_single_bit_failures,permanent
Server_10825,18,,,multiple_single_bit_failures,permanent
Server_10826,16,,,multiple_single_bit_failures,permanent
Server_10827,0,,,multiple_single_bit_failures,permanent
Server_10828,8,,,multiple_single_bit_failures,permanent
Server_1083,10,,,multiple_single_bit_failures,permanent
Server_10830,12,,,multiple_single_bit_failures,permanent
Server_10831,0,,,multiple_single_bit_failures,permanent
Server_10832,10,,,multiple_single_bit_failures,permanent
Server_10833,6,,,multiple_single_bit_failures,permanent
Server_10836,14,,,multiple_single_bit_failures,permanent
Server_10837,20,,,multiple_single_bit_failures,permanent
Server_10838,14,,,multiple_single_bit_failures,permanent
Server_1084,2,,,multiple_single_bit_failures,permanent
Server_10841,14,,,multiple_single_bit_failures,permanent
Server_10843,0,,,multiple_single_bit_failures,permanent
Server_10844,20,,,multiple_single_bit_failures,permanent
Server_10845,6,,,multiple_single_bit_failures,permanent
Server_10846,2,,,multiple_single_bit_failures,permanent
Server_10847,8,,,multiple_single_bit_failures,permanent
Server_10848,12,,,multiple_single_bit_failures,permanent
Server_10849,16,,,multiple_single_bit_failures,permanent
Server_1085,18,,,multiple_single_bit_failures,permanent
Server_10850,4,,,multiple_single_bit_failures,permanent
Server_10853,12,,,multiple_single_bit_failures,permanent
Server_10854,0,,,multiple_single_bit_failures,permanent
Server_10856,6,,,multiple_single_bit_failures,permanent
Server_1086,22,,,multiple_single_bit_failures,permanent
Server_10860,12,,,multiple_single_bit_failures,permanent
Server_10861,12,,,multiple_single_bit_failures,permanent
Server_10863,12,,,multiple_single_bit_failures,permanent
Server_10864,2,,,multiple_single_bit_failures,permanent
Server_10865,20,,,multiple_single_bit_failures,permanent
Server_10866,2,,,multiple_single_bit_failures,permanent
Server_10868,18,,,multiple_single_bit_failures,permanent
Server_10869,20,,,multiple_single_bit_failures,permanent
Server_10869,22,,,multiple_single_bit_failures,permanent
Server_10870,16,,,multiple_single_bit_failures,permanent
Server_10871,4,,,multiple_single_bit_failures,permanent
Server_10872,0,,,multiple_single_bit_failures,permanent
Server_10873,8,,,multiple_single_bit_failures,permanent
Server_10874,16,,,multiple_single_bit_failures,permanent
Server_10875,22,,,multiple_single_bit_failures,permanent
Server_10876,20,,,multiple_single_bit_failures,permanent
Server_10879,14,,,multiple_single_bit_failures,permanent
Server_10880,22,,,multiple_single_bit_failures,permanent
Server_10881,2,,,multiple_single_bit_failures,permanent
Server_10882,12,,,multiple_single_bit_failures,permanent
Server_10885,16,,,multiple_single_bit_failures,permanent
Server_10886,2,,,multiple_single_bit_failures,permanent
Server_10888,22,,,multiple_single_bit_failures,permanent
Server_10889,6,,,multiple_single_bit_failures,permanent
Server_10889,12,,,multiple_single_bit_failures,permanent
Server_10890,22,,,multiple_single_bit_failures,permanent
Server_10891,0,,,multiple_single_bit_failures,permanent
Server_10892,20,,,multiple_single_bit_failures,permanent
Server_109,15,,,multiple_single_bit_failures,permanent
Server_1090,18,,,multiple_single_bit_failures,permanent
Server_10900,20,,,multiple_single_bit_failures,permanent
Server_10901,12,,,multiple_single_bit_failures,permanent
Server_10903,12,,,multiple_single_bit_failures,permanent
Server_10904,8,,,multiple_single_bit_failures,permanent
Server_10905,0,,,multiple_single_bit_failures,permanent
Server_10907,12,,,multiple_single_bit_failures,permanent
Server_10911,6,,,multiple_single_bit_failures,permanent
Server_10912,6,,,multiple_single_bit_failures,permanent
Server_10913,12,,,multiple_single_bit_failures,permanent
Server_10914,12,,,multiple_single_bit_failures,permanent
Server_10915,12,,,multiple_single_bit_failures,permanent
Server_10916,6,,,multiple_single_bit_failures,permanent
Server_10916,8,,,multiple_single_bit_failures,permanent
Server_10917,20,,,multiple_single_bit_failures,permanent
Server_10918,0,,,multiple_single_bit_failures,permanent
Server_1092,6,,,multiple_single_bit_failures,permanent
Server_10920,12,,,multiple_single_bit_failures,permanent
Server_10921,0,,,multiple_single_bit_failures,permanent
Server_10923,0,,,multiple_single_bit_failures,permanent
Server_10923,9,,,multiple_single_bit_failures,permanent
Server_10924,19,,,multiple_single_bit_failures,permanent
Server_10926,9,,,multiple_single_bit_failures,permanent
Server_10932,21,,,multiple_single_bit_failures,permanent
Server_10937,23,,,multiple_single_bit_failures,permanent
Server_10946,11,,,multiple_single_bit_failures,permanent
Server_1095,22,,,multiple_single_bit_failures,permanent
Server_10952,12,,,multiple_single_bit_failures,permanent
Server_10953,8,,,multiple_single_bit_failures,permanent
Server_10956,6,,,multiple_single_bit_failures,permanent
Server_10961,2,,,multiple_single_bit_failures,permanent
Server_10962,6,,,multiple_single_bit_failures,permanent
Server_10964,14,,,multiple_single_bit_failures,permanent
Server_10965,10,,,multiple_single_bit_failures,permanent
Server_10969,18,,,multiple_single_bit_failures,permanent
Server_10972,2,,,multiple_single_bit_failures,permanent
Server_10973,8,,,multiple_single_bit_failures,permanent
Server_10975,0,,,multiple_single_bit_failures,permanent
Server_10976,22,,,multiple_single_bit_failures,permanent
Server_10978,10,,,multiple_single_bit_failures,permanent
Server_10979,20,,,multiple_single_bit_failures,permanent
Server_10981,8,,,multiple_single_bit_failures,permanent
Server_10989,6,,,multiple_single_bit_failures,permanent
Server_10989,16,,,multiple_single_bit_failures,permanent
Server_1099,4,,,multiple_single_bit_failures,permanent
Server_10990,12,,,multiple_single_bit_failures,permanent
Server_10992,22,,,multiple_single_bit_failures,permanent
Server_10993,12,,,multiple_single_bit_failures,permanent
Server_10994,6,,,multiple_single_bit_failures,permanent
Server_10999,2,,,multiple_single_bit_failures,permanent
Server_11000,6,,,multiple_single_bit_failures,permanent
Server_11008,2,,,multiple_single_bit_failures,permanent
Server_11010,16,,,multiple_single_bit_failures,permanent
Server_11012,20,,,multiple_single_bit_failures,permanent
Server_11013,2,,,multiple_single_bit_failures,permanent
Server_11014,4,,,multiple_single_bit_failures,permanent
Server_11014,12,,,multiple_single_bit_failures,permanent
Server_11015,20,,,multiple_single_bit_failures,permanent
Server_11020,4,,,multiple_single_bit_failures,permanent
Server_11020,20,,,multiple_single_bit_failures,permanent
Server_11023,8,,,multiple_single_bit_failures,permanent
Server_11024,20,,,multiple_single_bit_failures,permanent
Server_1103,20,,,multiple_single_bit_failures,permanent
Server_11030,14,,,multiple_single_bit_failures,permanent
Server_11032,14,,,multiple_single_bit_failures,permanent
Server_11033,0,,,multiple_single_bit_failures,permanent
Server_11035,10,,,multiple_single_bit_failures,permanent
Server_11037,2,,,multiple_single_bit_failures,permanent
Server_11038,6,,,multiple_single_bit_failures,permanent
Server_1104,8,,,multiple_single_bit_failures,permanent
Server_11040,4,,,multiple_single_bit_failures,permanent
Server_11042,22,,,multiple_single_bit_failures,permanent
Server_11043,12,,,multiple_single_bit_failures,permanent
Server_11044,10,,,multiple_single_bit_failures,permanent
Server_11045,2,,,multiple_single_bit_failures,permanent
Server_11047,12,,,multiple_single_bit_failures,permanent
Server_11048,1,,,multiple_single_bit_failures,permanent
Server_11049,22,,,multiple_single_bit_failures,permanent
Server_11053,19,,,multiple_single_bit_failures,permanent
Server_11055,4,,,multiple_single_bit_failures,permanent
Server_11057,10,,,multiple_single_bit_failures,permanent
Server_11058,1,,,multiple_single_bit_failures,permanent
Server_11060,6,,,multiple_single_bit_failures,permanent
Server_11062,6,,,multiple_single_bit_failures,permanent
Server_11063,8,,,multiple_single_bit_failures,permanent
Server_11065,14,,,multiple_single_bit_failures,permanent
Server_11066,4,,,multiple_single_bit_failures,permanent
Server_11067,20,,,multiple_single_bit_failures,permanent
Server_11069,11,,,multiple_single_bit_failures,permanent
Server_11069,23,,,multiple_single_bit_failures,permanent
Server_1107,0,,,multiple_single_bit_failures,permanent
Server_11073,3,,,multiple_single_bit_failures,permanent
Server_11078,6,,,multiple_single_bit_failures,permanent
Server_11079,5,,,multiple_single_bit_failures,permanent
Server_11079,17,,,multiple_single_bit_failures,permanent
Server_1108,16,,,multiple_single_bit_failures,permanent
Server_11083,23,,,multiple_single_bit_failures,permanent
Server_11088,18,,,multiple_single_bit_failures,permanent
Server_11089,17,,,multiple_single_bit_failures,permanent
Server_11090,2,,,multiple_single_bit_failures,permanent
Server_11090,18,,,multiple_single_bit_failures,permanent
Server_11090,22,,,multiple_single_bit_failures,permanent
Server_11092,0,,,multiple_single_bit_failures,permanent
Server_11092,23,,,multiple_single_bit_failures,permanent
Server_11094,0,,,multiple_single_bit_failures,permanent
Server_11094,3,,,multiple_single_bit_failures,permanent
Server_11094,17,,,multiple_single_bit_failures,permanent
Server_11097,12,,,multiple_single_bit_failures,permanent
Server_11098,12,,,multiple_single_bit_failures,permanent
Server_11104,12,,,multiple_single_bit_failures,permanent
Server_11106,12,,,multiple_single_bit_failures,permanent
Server_11109,0,,,multiple_single_bit_failures,permanent
Server_1111,12,,,multiple_single_bit_failures,permanent
Server_11110,12,,,multiple_single_bit_failures,permanent
Server_11113,12,,,multiple_single_bit_failures,permanent
Server_11116,16,,,multiple_single_bit_failures,permanent
Server_11117,14,,,multiple_single_bit_failures,permanent
Server_11118,4,,,multiple_single_bit_failures,permanent
Server_11120,18,,,multiple_single_bit_failures,permanent
Server_11122,16,,,multiple_single_bit_failures,permanent
Server_11122,22,,,multiple_single_bit_failures,permanent
Server_11123,17,,,multiple_single_bit_failures,permanent
Server_11126,3,,,multiple_single_bit_failures,permanent
Server_11127,22,,,multiple_single_bit_failures,permanent
Server_11128,16,,,multiple_single_bit_failures,permanent
Server_11129,2,,,multiple_single_bit_failures,permanent
Server_11131,12,,,multiple_single_bit_failures,permanent
Server_11132,6,,,multiple_single_bit_failures,permanent
Server_11133,8,,,multiple_single_bit_failures,permanent
Server_11134,15,,,multiple_single_bit_failures,permanent
Server_11135,11,,,multiple_single_bit_failures,permanent
Server_11136,11,,,multiple_single_bit_failures,permanent
Server_11137,10,,,multiple_single_bit_failures,permanent
Server_11138,20,,,multiple_single_bit_failures,permanent
Server_11138,21,,,multiple_single_bit_failures,permanent
Server_11139,23,,,multiple_single_bit_failures,permanent
Server_11142,20,,,multiple_single_bit_failures,permanent
Server_11145,9,,,multiple_single_bit_failures,permanent
Server_11146,9,,,multiple_single_bit_failures,permanent
Server_11148,15,,,multiple_single_bit_failures,permanent
Server_11150,20,,,multiple_single_bit_failures,permanent
Server_11153,1,,,multiple_single_bit_failures,permanent
Server_11153,3,,,multiple_single_bit_failures,permanent
Server_11153,23,,,multiple_single_bit_failures,permanent
Server_11154,15,,,multiple_single_bit_failures,permanent
Server_11154,17,,,multiple_single_bit_failures,permanent
Server_11162,21,,,multiple_single_bit_failures,permanent
Server_11163,0,,,multiple_single_bit_failures,permanent
Server_11163,12,,,multiple_single_bit_failures,permanent
Server_11166,2,,,multiple_single_bit_failures,permanent
Server_11167,11,,,multiple_single_bit_failures,permanent
Server_11167,21,,,multiple_single_bit_failures,permanent
Server_11168,22,,,multiple_single_bit_failures,permanent
Server_11169,22,,,multiple_single_bit_failures,permanent
Server_11170,9,,,multiple_single_bit_failures,permanent
Server_11172,15,,,multiple_single_bit_failures,permanent
Server_11172,17,,,multiple_single_bit_failures,permanent
Server_11173,23,,,multiple_single_bit_failures,permanent
Server_11176,19,,,multiple_single_bit_failures,permanent
Server_11177,18,,,multiple_single_bit_failures,permanent
Server_11178,3,,,multiple_single_bit_failures,permanent
Server_11179,2,,,multiple_single_bit_failures,permanent
Server_11182,12,,,multiple_single_bit_failures,permanent
Server_11184,8,,,multiple_single_bit_failures,permanent
Server_11187,11,,,multiple_single_bit_failures,permanent
Server_11188,19,,,multiple_single_bit_failures,permanent
Server_1119,10,,,multiple_single_bit_failures,permanent
Server_11192,16,,,multiple_single_bit_failures,permanent
Server_11195,13,,,multiple_single_bit_failures,permanent
Server_11198,4,,,multiple_single_bit_failures,permanent
Server_11199,14,,,multiple_single_bit_failures,permanent
Server_11201,10,,,multiple_single_bit_failures,permanent
Server_11202,2,,,multiple_single_bit_failures,permanent
