sid,failure_type,failed_time
Server_5168,1,0001-03-29 01:21:09
Server_5233,2,0001-01-25 22:24:06
Server_5247,3,0001-02-05 21:04:10
Server_5249,3,0001-03-06 11:58:24
Server_5270,3,0001-08-20 04:26:46
Server_5277,1,0001-01-13 03:10:29
Server_5279,1,0001-01-30 18:43:05
Server_5283,3,0001-05-26 13:57:44
Server_5284,3,0001-01-25 13:28:35
Server_5286,3,0001-05-26 04:45:28
Server_5298,2,0001-06-21 06:44:09
Server_5310,1,0001-03-13 11:19:03
Server_5401,3,0001-06-17 04:48:12
Server_5403,3,0001-01-18 23:51:09
Server_5474,2,0001-07-21 13:04:16
Server_5477,3,0001-04-22 17:15:38
Server_5491,2,0001-04-09 08:29:25
Server_5507,1,0001-02-17 15:39:18
Server_5538,2,0001-08-01 08:28:51
Server_5557,1,0001-06-18 17:39:00
Server_557,3,0001-08-05 22:35:11
Server_5627,3,0001-02-25 21:43:16
Server_5628,3,0001-03-14 07:47:42
Server_5638,3,0001-06-22 01:15:16
Server_5661,1,0001-01-25 11:46:14
Server_5697,3,0001-04-21 17:07:18
Server_5712,3,0001-07-06 21:43:51
Server_5719,3,0001-06-02 15:48:17
Server_5734,3,0001-02-28 14:00:01
Server_5749,2,0001-04-15 11:11:17
Server_5778,3,0001-06-03 20:23:45
Server_5782,3,0001-05-02 04:29:01
Server_58,1,0001-01-21 06:54:16
Server_5821,3,0001-06-17 04:34:22
Server_5824,3,0001-04-19 20:56:40
Server_5835,3,0001-05-06 05:58:09
Server_5862,3,0001-07-02 18:54:44
Server_5876,3,0001-04-24 03:39:33
Server_5886,3,0001-05-24 22:05:40
Server_5888,3,0001-07-04 12:04:10
Server_5896,3,0001-07-14 09:36:30
Server_5912,1,0001-01-15 06:04:01
Server_5934,3,0001-07-18 20:30:53
Server_5936,3,0001-03-12 05:05:41
Server_5946,2,0001-08-08 20:34:41
Server_6004,3,0001-03-29 16:36:13
Server_6036,2,0001-03-22 08:50:22
Server_6088,2,0001-04-20 18:52:20
Server_6097,2,0001-07-24 09:53:28
Server_6134,3,0001-03-03 12:02:10
Server_6160,1,0001-01-16 22:51:22
Server_6162,3,0001-05-14 03:22:27
Server_6179,2,0001-04-11 11:04:19
Server_6183,2,0001-02-04 23:29:01
Server_6193,3,0001-04-11 14:39:04
Server_62,1,0001-06-17 13:03:00
Server_6224,2,0001-08-07 10:26:25
Server_6262,2,0001-01-26 21:52:58
Server_6283,3,0001-05-12 05:27:25
Server_6304,3,0001-06-29 17:15:29
Server_6311,3,0001-02-20 15:02:47
Server_6313,3,0001-01-16 17:34:07
Server_6314,2,0001-02-01 20:51:52
Server_6342,2,0001-05-10 04:28:14
Server_6395,2,0001-01-22 10:29:14
Server_6474,1,0001-03-30 19:36:39
Server_6476,1,0001-01-21 09:30:35
Server_6536,2,0001-01-11 11:08:55
Server_66,1,0001-05-14 20:15:43
Server_6630,2,0001-04-13 12:27:11
Server_6687,3,0001-05-18 02:49:03
Server_6707,1,0001-06-02 21:33:24
Server_6718,3,0001-01-27 08:03:20
Server_6721,3,0001-01-27 08:04:52
Server_6736,1,0001-01-31 05:37:12
Server_6752,1,0001-06-10 21:52:39
Server_6759,2,0001-02-22 16:26:43
Server_676,3,0001-03-16 23:06:09
Server_6771,3,0001-02-27 01:35:46
Server_6773,1,0001-04-12 04:36:24
Server_6808,2,0001-02-19 15:16:52
Server_6812,2,0001-08-19 18:09:30
Server_6824,3,0001-02-26 13:05:19
Server_6825,1,0001-01-24 20:10:20
Server_6851,1,0001-03-10 20:56:09
Server_6853,1,0001-02-17 15:56:53
Server_6865,2,0001-01-12 10:34:35
Server_6866,1,0001-07-08 19:33:25
Server_6878,2,0001-05-01 17:35:54
Server_6881,1,0001-02-22 08:36:44
Server_6885,2,0001-05-14 10:59:00
Server_6895,2,0001-06-08 05:21:43
Server_6906,2,0001-02-13 05:35:21
Server_6921,3,0001-03-04 15:29:53
Server_6927,2,0001-08-22 08:42:58
Server_6932,1,0001-08-03 01:03:24
Server_6933,3,0001-03-22 15:11:22
Server_6940,2,0001-04-20 11:17:30
Server_6944,2,0001-02-30 02:47:17
Server_6955,1,0001-08-09 00:17:19
Server_6959,1,0001-01-13 04:09:25
Server_6963,1,0001-07-22 14:27:04
Server_6983,2,0001-05-04 08:05:35
Server_6984,2,0001-08-25 15:37:02
Server_6991,2,0001-06-23 23:54:49
Server_7013,2,0001-06-28 22:54:38
Server_7030,2,0001-06-30 12:06:41
Server_7031,1,0001-05-22 00:53:35
Server_7034,2,0001-07-20 17:40:25
Server_7041,1,0001-06-06 16:20:52
Server_7055,2,0001-05-17 16:37:48
Server_7059,1,0001-01-22 19:30:10
Server_7061,3,0001-05-08 13:56:56
Server_71,2,0001-04-17 17:54:54
Server_7139,3,0001-06-08 08:22:57
Server_7148,1,0001-01-09 23:26:46
Server_7151,3,0001-01-23 10:28:47
Server_7161,1,0001-01-01 20:37:50
Server_7183,2,0001-06-20 05:17:29
Server_7184,2,0001-01-12 11:08:25
Server_720,3,0001-03-17 19:36:33
Server_7219,1,0001-05-05 03:10:41
Server_7227,1,0001-07-24 20:11:58
Server_7238,3,0001-07-03 02:59:02
Server_7240,1,0001-02-17 17:53:54
Server_7251,1,0001-03-05 06:22:05
Server_7266,1,0001-01-13 10:04:00
Server_7282,1,0001-08-28 17:21:12
Server_73,1,0001-08-11 17:49:23
Server_7306,2,0001-05-21 17:15:32
Server_7307,1,0001-05-07 11:26:44
Server_7327,2,0001-05-18 02:35:16
Server_734,2,0001-08-29 15:50:28
Server_7348,2,0001-08-30 16:33:09
Server_7351,3,0001-05-13 08:40:02
Server_7356,2,0001-03-04 10:22:25
Server_7360,2,0001-08-14 10:41:20
Server_7382,2,0001-02-22 03:18:29
Server_7391,1,0001-04-24 00:31:20
Server_7394,3,0001-03-01 23:26:51
Server_7396,1,0001-06-24 12:48:11
Server_7403,1,0001-07-12 22:06:51
Server_7404,1,0001-02-26 17:18:05
Server_7412,2,0001-06-26 20:43:13
Server_7425,2,0001-06-04 19:13:39
Server_7447,1,0001-07-28 08:11:26
Server_7463,1,0001-05-02 17:13:50
Server_7464,1,0001-03-30 06:58:59
Server_7465,1,0001-05-15 16:32:33
Server_7467,3,0001-07-02 14:51:30
Server_7486,2,0001-08-25 02:45:46
Server_7489,3,0001-05-01 00:11:11
Server_7505,3,0001-03-19 11:57:11
Server_7506,3,0001-08-08 06:17:48
Server_7507,2,0001-04-27 11:31:03
Server_7511,1,0001-08-27 06:59:22
Server_7519,3,0001-03-26 04:35:15
Server_7539,1,0001-06-10 09:07:46
Server_7562,1,0001-06-26 06:21:03
Server_7573,2,0001-04-16 17:01:40
Server_7590,2,0001-04-03 18:28:04
Server_7620,2,0001-08-26 09:59:59
Server_7625,2,0001-06-26 03:12:46
Server_7632,3,0001-06-12 10:36:57
Server_7686,2,0001-08-09 09:21:12
Server_7687,2,0001-05-27 21:42:51
Server_7693,1,0001-06-07 23:19:57
Server_7702,2,0001-05-27 15:50:33
Server_7707,1,0001-08-25 11:24:45
Server_7708,1,0001-08-10 11:34:28
Server_7748,2,0001-07-24 10:07:57
Server_7749,2,0001-06-14 14:19:53
Server_7753,2,0001-07-04 21:37:47
Server_7763,2,0001-07-09 14:45:39
Server_7765,1,0001-08-06 21:57:06
Server_7766,1,0001-07-27 05:26:07
Server_7786,2,0001-08-09 06:01:16
Server_7796,1,0001-08-28 10:56:59
Server_7798,3,0001-08-12 14:17:07
Server_7814,2,0001-07-29 10:10:25
Server_7829,1,0001-07-05 21:40:15
Server_7841,1,0001-08-14 15:28:37
Server_7862,2,0001-08-17 09:48:17
Server_7882,1,0001-08-19 14:49:16
Server_7900,2,0001-08-23 15:15:22
Server_7902,3,0001-08-18 11:19:49
Server_7904,1,0001-08-13 15:18:32
Server_7908,1,0001-08-17 13:46:06
Server_7917,2,0001-08-01 03:03:59
Server_7920,1,0001-08-09 23:21:50
Server_7922,1,0001-08-17 03:46:39
Server_7930,1,0001-08-19 11:22:12
Server_7932,2,0001-08-16 15:17:07
Server_8012,1,0001-05-14 22:27:11
Server_8024,2,0001-06-27 10:04:27
Server_8030,2,0001-02-29 00:24:43
Server_8040,3,0001-02-05 06:50:25
Server_8049,3,0001-01-06 18:14:14
Server_8054,1,0001-04-19 17:47:27
Server_8057,3,0001-01-28 05:14:23
Server_8062,3,0001-01-16 07:44:02
Server_8072,3,0001-01-22 22:25:54
Server_8075,1,0001-06-04 22:39:16
Server_8077,3,0001-01-06 05:38:28
Server_8085,3,0001-05-28 00:59:35
Server_8088,1,0001-01-30 07:43:21
Server_81,3,0001-02-10 01:38:49
Server_8102,3,0001-04-06 16:19:18
Server_813,3,0001-07-08 07:17:44
Server_814,3,0001-07-15 16:48:39
Server_825,3,0001-07-09 10:35:50
Server_826,1,0001-08-17 11:33:38
Server_828,1,0001-03-31 09:25:24
Server_829,1,0001-03-19 10:53:58
Server_8306,2,0001-03-17 16:38:35
Server_837,1,0001-06-05 04:09:08
Server_8393,3,0001-05-21 02:54:02
Server_8459,2,0001-04-31 14:50:29
Server_8467,3,0001-05-16 21:33:46
Server_8470,2,0001-03-21 17:40:40
Server_8501,2,0001-07-11 09:38:17
Server_8525,3,0001-04-11 04:02:28
Server_8531,2,0001-02-12 20:09:41
Server_8532,2,0001-06-06 20:02:42
Server_8565,2,0001-01-22 07:01:06
Server_8576,1,0001-01-08 16:08:28
Server_8580,3,0001-01-19 08:09:49
Server_8603,2,0001-07-13 23:32:29
Server_8615,2,0001-07-23 07:29:32
Server_8621,2,0001-05-13 12:37:28
Server_8627,1,0001-08-27 11:10:05
Server_8632,3,0001-06-05 06:13:05
Server_8633,2,0001-01-20 23:13:23
Server_8637,1,0001-01-12 12:45:49
Server_8642,3,0001-07-01 08:11:40
Server_8649,2,0001-02-22 11:33:10
Server_8674,1,0001-01-11 05:38:43
Server_8675,1,0001-03-21 00:19:22
Server_8676,1,0001-03-28 18:42:29
Server_8678,1,0001-03-11 05:06:31
Server_8707,1,0001-01-27 21:10:37
Server_8727,1,0001-01-26 20:09:24
Server_8742,1,0001-01-20 03:57:10
Server_8743,1,0001-08-01 10:24:52
Server_8759,1,0001-06-20 18:18:00
Server_8771,2,0001-04-30 16:07:53
Server_8773,1,0001-04-04 04:40:58
Server_8780,1,0001-06-26 13:41:53
Server_8813,1,0001-05-21 00:12:12
Server_8821,2,0001-07-13 09:23:31
Server_8836,1,0001-07-15 06:46:09
Server_8841,1,0001-05-24 22:14:57
Server_8855,1,0001-07-01 10:13:41
Server_8900,2,0001-06-20 21:59:06
Server_8927,2,0001-08-09 12:11:16
Server_8930,3,0001-06-27 16:21:59
Server_8936,1,0001-06-26 17:33:46
Server_8941,2,0001-06-25 05:28:24
Server_8955,3,0001-06-18 12:41:44
Server_8961,2,0001-06-31 23:54:51
Server_8964,2,0001-07-26 13:48:28
Server_8967,2,0001-06-23 22:06:24
Server_8977,2,0001-08-27 06:00:02
Server_8986,2,0001-08-07 11:09:03
Server_8992,2,0001-08-19 04:18:18
Server_8998,2,0001-07-09 17:19:06
Server_9000,2,0001-07-27 00:24:27
Server_9001,2,0001-07-20 12:15:10
Server_9006,2,0001-07-26 13:12:27
Server_9008,2,0001-08-07 02:45:28
Server_9010,2,0001-08-13 00:33:43
Server_9024,2,0001-08-17 10:25:22
Server_9025,3,0001-08-30 16:21:09
Server_9032,2,0001-08-21 21:59:41
Server_904,3,0001-02-23 03:36:24
Server_9049,2,0001-08-30 03:24:17
Server_9057,2,0001-08-31 12:11:36
Server_9058,1,0001-03-21 08:38:42
Server_9062,1,0001-04-13 20:52:04
Server_9065,1,0001-02-01 19:11:21
Server_9066,1,0001-07-21 04:49:21
Server_9069,3,0001-02-01 21:48:26
Server_9072,1,0001-06-13 05:19:43
Server_9080,3,0001-04-08 11:20:33
Server_9109,1,0001-06-16 01:48:04
Server_9116,1,0001-04-29 17:22:16
Server_9117,1,0001-08-17 22:22:06
Server_9118,1,0001-03-09 12:13:18
Server_9119,3,0001-03-07 15:46:13
Server_9124,3,0001-02-08 19:31:48
Server_9126,1,0001-01-04 07:07:38
Server_9127,3,0001-08-31 14:43:18
Server_9134,1,0001-02-03 07:11:59
Server_9136,1,0001-07-28 10:43:42
Server_9141,1,0001-01-14 21:45:35
Server_9147,1,0001-05-08 07:00:50
Server_9150,1,0001-02-11 17:29:38
Server_9152,1,0001-01-25 23:03:47
Server_9153,1,0001-01-14 23:33:11
Server_9155,1,0001-03-31 07:22:01
Server_9160,3,0001-01-17 10:11:44
Server_9165,1,0001-08-27 00:10:34
Server_9168,1,0001-06-24 00:43:50
Server_9169,1,0001-02-11 03:08:33
Server_9170,1,0001-03-28 21:28:02
Server_9171,1,0001-04-08 12:14:43
Server_9175,3,0001-07-25 10:09:17
Server_9205,3,0001-07-10 19:01:36
Server_9207,3,0001-05-04 20:47:13
Server_9212,3,0001-06-02 21:18:08
Server_9236,3,0001-02-11 16:16:51
Server_9237,1,0001-06-01 16:32:50
Server_9239,1,0001-08-28 10:55:43
Server_9242,1,0001-01-31 20:54:19
Server_9244,1,0001-08-28 20:57:31
Server_9246,1,0001-01-13 13:58:56
Server_9256,3,0001-06-05 18:31:40
Server_9258,1,0001-04-20 17:07:02
Server_9274,3,0001-04-12 13:31:41
Server_9316,1,0001-02-21 06:34:39
Server_9435,3,0001-03-08 17:25:50
Server_9437,2,0001-02-04 03:16:18
Server_944,3,0001-05-17 14:13:03
Server_946,3,0001-04-30 00:16:54
Server_949,1,0001-01-18 15:15:24
Server_953,3,0001-05-13 14:10:37
Server_9532,3,0001-02-10 17:14:28
Server_9551,2,0001-03-01 19:10:56
Server_9566,1,0001-02-02 07:27:54
Server_957,1,0001-05-13 07:38:59
Server_958,3,0001-04-03 20:48:05
Server_9597,1,0001-07-08 10:13:56
Server_9620,1,0001-04-13 09:37:41
Server_9668,2,0001-03-28 20:35:27
Server_9681,3,0001-06-21 03:32:03
Server_970,3,0001-02-28 05:55:18
Server_975,3,0001-01-01 19:35:06
Server_979,3,0001-02-25 09:51:27
Server_980,3,0001-08-17 15:31:54
Server_9803,3,0001-02-02 23:25:04
Server_9804,2,0001-06-24 16:18:16
Server_9821,2,0001-02-22 09:42:17
Server_9825,1,0001-02-13 16:58:03
Server_9827,2,0001-02-23 07:37:37
Server_9829,1,0001-02-05 22:10:30
Server_9834,3,0001-08-17 03:38:25
Server_9910,3,0001-07-01 13:08:34
Server_9912,3,0001-07-01 13:08:24
Server_9942,3,0001-08-14 11:03:11
Server_9944,3,0001-05-29 23:21:03
Server_997,3,0001-02-25 01:30:02
Server_998,3,0001-05-08 15:30:25
